wdpaid,year,class,pixels,path_2000_tif,path_2010_tif
10902,2000-2010,90-50,1669,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,50-40,176571,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,0-60,158,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,60-90,14743,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,20-40,1073885,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,30-50,126959,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,90-80,1,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,40-60,13339,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,60-30,97432,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,50-0,1656,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,40-40,1342381,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,60-50,32388,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,20-80,372,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,30-20,72628,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,80-20,8,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,0-20,1544,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,80-40,6,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,30-30,1735278,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,90-20,486,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,20-0,584,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,40-20,377442,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,0-40,78,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,80-80,2826,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,90-60,2625,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,90-40,3629,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,0-30,370,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,40-80,83,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,50-90,9510,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000-2010,20-30,150931,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_55_2000LC030\N12_55_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_55_2010LC030\N12_55_2010LC030.tif
10902,2000,40,1142192,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,-1
10902,2000,80,5515,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,-1
10902,2000,50,4666925,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,-1
10902,2000,20,3707941,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,-1
10902,2000,90,19002,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,-1
10902,2000,60,389602,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,-1
10902,2000,30,55229,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,-1
10902,2010,40,1116269,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2010,80,5126,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2010,50,4652291,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2010,20,3743950,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2010,90,18734,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2010,60,398473,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2010,30,51563,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,60-60,357289,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,50-50,4469565,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,50-30,10457,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,20-50,82137,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,90-90,15539,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,30-40,3102,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,20-90,362,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,60-40,2290,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,30-80,19,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,60-20,3769,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,40-50,68466,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,90-30,496,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,80-30,33,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,30-20,5217,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,30-60,7320,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,40-30,3042,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,40-90,1834,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,20-60,3236,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,90-50,183,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,50-60,27927,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,20-20,3499383,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,80-50,83,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,50-80,100,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,50-20,102426,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,30-90,439,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,50-40,56014,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,80-90,21,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,60-90,103,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,20-40,117938,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,30-50,7932,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,90-80,20,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,40-60,2005,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,60-30,2226,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,40-40,934750,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,60-50,23925,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,20-80,776,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,80-20,1086,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,80-40,404,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,30-30,31200,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,90-20,297,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,40-20,131772,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,80-80,3888,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,90-60,696,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,90-40,1771,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,40-80,323,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,50-90,436,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10902,2000-2010,20-30,4109,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_60_2000LC030\N11_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_60_2010LC030\N11_60_2010LC030.tif
10903,2000,40,116767,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,-1
10903,2000,10,479,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,-1
10903,2000,50,142,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,-1
10903,2000,20,6288939,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,-1
10903,2000,60,4523,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,-1
10903,2000,30,5872,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,-1
10903,2010,40,89117,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2010,10,488,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2010,50,142,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2010,20,6218919,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2010,60,4494,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2010,30,103562,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2000-2010,60-60,4494,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2000-2010,10-10,475,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2000-2010,30-20,4480,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2000-2010,30-30,854,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2000-2010,20-10,13,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2000-2010,50-50,142,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2000-2010,40-30,2898,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2000-2010,40-20,36045,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2000-2010,10-20,4,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2000-2010,40-40,77824,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2000-2010,60-30,1,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2000-2010,20-40,10755,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2000-2010,30-40,538,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2000-2010,20-20,6178362,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2000-2010,60-20,28,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2000-2010,20-30,99809,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_05_2000LC030\N17_05_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N17_05_2010LC030\N17_05_2010LC030.tif
10903,2000,60,151,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_10_2000LC030\N17_10_2000LC030.tif,-1
10903,2000,20,3701,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N17_10_2000LC030\N17_10_2000LC030.tif,-1
