oid, id, partcount, pointcount
1156,22679141.0,1,10342
1157,19198960.0,958,94148
1158,172320.0,1,768
1159,172320.0,1,393
1160,201337.0,28,2640
1161,60147.0,9,23107
1162,65370433.0,1,23731
1163,79749185.0,1,583
1164,48342134.0,13,37177
1165,22706865.0,1,162
1166,165257.0,1,756
1167,54921.0,1,361
1168,188046.0,2,324
1169,48342187.0,13,209207
1170,59418.0,3,1083
1171,22681068.0,1,151
1172,22681068.0,14,51768
1173,166558.0,1,677
1174,166558.0,2,1122
1175,173378.0,4,66659
1176,22700824.0,14,1594
1177,22714185.0,1,52
1178,103899227.0,1,1006
1179,86091137.0,1,719
1180,22679732.0,41,20501
1181,22679732.0,122,10331
1182,58383745.0,2,912
1183,12427.0,1,8483
1184,12427.0,1,2601
1185,12427.0,6,97
1186,12427.0,3,67539
1187,22718641.0,3,1096
1188,22718641.0,18,11429
1189,48810558.0,2,2887
1190,48810558.0,2,2887
1191,48810558.0,2,2960
1192,48810558.0,2,2960
1193,199517.0,8,640
1194,49829678.0,3,1805
1195,3605.0,1,67
1196,180483.0,99,372971
1197,188955.0,158,13611
1198,187520.0,6,10711
1199,22718249.0,60,4844
1200,21293.0,1,81
1201,180863.0,1,508
1202,103810377.0,21,7001
1203,61366030.0,3,343
1204,15007.0,3,210
1205,187549.0,4,48897
1206,194148.0,24,8035
1207,194148.0,8,6007
1208,194148.0,7,1480
1209,183609.0,1,6401
1210,22680459.0,885,64136
1211,22680459.0,2,72
1212,22680459.0,1,815
1213,22680459.0,75,47260
1214,166981.0,5,1650
1215,40767.0,1,14
1216,22684509.0,63,2759
1217,22724402.0,10,2045
1218,22724402.0,6,851
1219,22724402.0,8,689
1220,47141697.0,1,11069
1221,169908.0,1,70
1222,169908.0,1,11
1223,169908.0,1,33
1224,202297.0,1,941
1225,22708800.0,851,32607
1226,22708800.0,367,20492
1227,22708800.0,41,14889
1228,176674.0,14,5054
1229,19875.0,18,6125
1230,19875.0,458,46251
1231,19875.0,28,18765
1232,19875.0,8,13163
1233,49254594.0,9,5294
1234,199780.0,1,14
1235,179113.0,1,13360
1236,199554.0,4,474
1237,134382.0,9,2987
1238,185304.0,38,28450
1239,185304.0,9,33706
1240,61502024.0,19,2096
1241,75605475.0,1,305
1242,44248.0,3,7970
1243,44248.0,7,2687
1244,22695503.0,355,20552
1245,22695503.0,637,28746
1246,22695503.0,163,7128
1247,22695503.0,506,48602
1248,22685334.0,5,585
1249,11968.0,121,76803
1250,18875.0,1,253
1251,18875.0,1,293
1252,200038.0,1,747
1253,183991.0,14,86572
1254,22727848.0,1,7948
1255,164160.0,1,2686
1256,164160.0,1411,114137
1257,203427.0,5,5064
1258,203427.0,1,4666
1259,178347.0,22,1981
1260,12835.0,4,49
1261,12835.0,3,29
1262,12835.0,2,101
1263,166687.0,542,38926
1264,166687.0,2,967
1265,166687.0,9,810
1266,166687.0,1,673
1267,166687.0,1,494
1268,22723554.0,9,562
1269,17685.0,1,1474
1270,22681914.0,9,392
1271,22681914.0,15,2008
1272,22681914.0,6,1182
1273,42492548.0,9,5769
1274,15622642.0,1,43992
1275,185977.0,9,4499
1276,47251472.0,4,4725
1277,156078.0,1,117
1278,22684249.0,193,34241
1279,46104133.0,13,31665
1280,55041.0,5,91
1281,157046.0,1,215
1282,39419.0,2,5406
1283,180219.0,2,1996
1284,56832.0,1,361
1285,187582.0,1,15698
1286,192341.0,1,5329
1287,21328.0,2,3318
1288,70385861.0,11,25313
1289,70385861.0,3,15872
1290,133605.0,4,46835
1291,196293.0,1,87
1292,136089.0,1,22
1293,54523.0,1,17
1294,161951.0,4,5447
1295,162104.0,1,473
1296,22733729.0,1,994
1297,202444.0,5,13336
1298,202444.0,1,1054
1299,12902.0,4,990
1300,169213.0,2,11967
1301,168263.0,1,788
1302,168263.0,1,686
1303,22692311.0,1,1095
1304,194046.0,1,9
1305,194046.0,1,14
1306,42483444.0,16,2646
1307,58909.0,1,361
1308,159113.0,17,2028
1309,192743.0,99,446761
1310,165779.0,105,37468
1311,20659685.0,2,178
1312,178651.0,1,11515
1313,1847.0,2,821
1314,1847.0,1,706
1315,1847.0,129,50863
1316,1847.0,467,66224
1317,200410.0,1,21
1318,22719384.0,96,6944
1319,60470770.0,33,232278
1320,57627.0,1,11
1321,63248.0,7,7031
1322,63248.0,9,9626
1323,170022.0,1,1513
1324,22685500.0,2,1885
1325,193425.0,1,317
1326,22694479.0,15,109
1327,22694479.0,3,10937
1328,22694479.0,14,162555
1329,22694479.0,142,12480
1330,54608.0,1,23
1331,188655.0,1,291
1332,22691549.0,59,4845
1333,154917.0,2,2724
1334,1140.0,1,47
1335,173311.0,4,157
1336,182195.0,1,638
1337,170212.0,10,91597
1338,196219.0,1,87
1339,161811.0,23,3976
1340,61049.0,1,1485
1341,22720891.0,1,766
1342,22719108.0,159,11663
1343,22718668.0,36,4832
1344,187800.0,3,26120
1345,182094.0,1,778
1346,16777231.0,16,39083
1347,22733758.0,5,132
1348,57374.0,1,361
1349,135092.0,1,691
1350,41769.0,2,1067
1351,41769.0,2,171
1352,41769.0,2,84
1353,41769.0,1,2306
1354,41769.0,1,11
1355,41769.0,14,243
1356,161347.0,2,502
1357,198089.0,185,35437
1358,87537497.0,4,487
1359,87537497.0,12,1302
1360,22684288.0,257,30965
1361,189673.0,352,19087
1362,189673.0,59,8346
1363,58603.0,16,4951
1364,58934.0,2,722
1365,134906.0,29,8767
1366,176940.0,1,379
1367,184310.0,1,6252
1368,170564.0,2,206
1369,22691047.0,1,163
1370,22691047.0,9,1465
1371,22691047.0,1,98
1372,5637.0,1,17
1373,50951112.0,1,2020
1374,187971.0,1,799
1375,58830.0,1,45
1376,175084.0,34,1829
1377,173185.0,500,24127
1378,173185.0,1,83
1379,22687072.0,1,263
1380,9997.0,1,14
1381,9997.0,1,520
1382,9997.0,1,49445
1383,10129.0,1,966
1384,10129.0,3,515
1385,10129.0,1,546
1386,10129.0,1,326
1387,10129.0,1,523
1388,10129.0,1,80
1389,58090.0,2,1269
1390,57987.0,3,741
1391,5568.0,1,18
1392,56449.0,1,66
1393,195440.0,1,1300
1394,185521.0,41,25238
1395,44538.0,1,1962
1396,16759188.0,6,114846
1397,86095495.0,1,468
1398,63875.0,10,3399
1399,187692.0,86,216117
1400,18942.0,1,374
1401,169898.0,1,301
1402,169898.0,1,50
1403,182167.0,65,39417
1404,182167.0,28,42323
1405,19672641.0,1,2286
1406,157069.0,1,360
1407,163752.0,2562,132281
1408,190694.0,87,218757
1409,16104.0,2,4076
1410,16207.0,1,3939
1411,58475.0,2,285
1412,172483.0,2,413
1413,172483.0,1,277
1414,172483.0,2,837
1415,58405.0,1,361
1416,63333.0,3,1606
1417,176458.0,2,815
1418,22678611.0,353,16744
1419,61119.0,1,1485
1420,197664.0,1,227
1421,14744.0,2,79
1422,61016.0,1,1485
1423,169205.0,12,6912
1424,169205.0,8,7874
1425,169205.0,29,10649
1426,167634.0,1,1585
1427,167634.0,5,7398
1428,136271.0,1,272
1429,136271.0,1,459
1430,136271.0,1,143
1431,136271.0,1,8088
1432,197484.0,2,5223
1433,197484.0,2,5223
1434,197484.0,24,9910
1435,197484.0,24,9910
1436,198641.0,11,217288
1437,88507968.0,5,495
1438,88507968.0,1,174
1439,88507968.0,1,68
1440,162333.0,2,779
1441,22685035.0,1,50
1442,22685035.0,1,1033
1443,59157.0,3,402
1444,180968.0,1,687
1445,203291.0,1,797
1446,203291.0,1,797
1447,60437.0,1,2199
1448,162262.0,1,763
1449,56858.0,1,1038
1450,22722930.0,6,876
1451,2480.0,2,37852
1452,133055.0,65,318975
1453,183691.0,6,30639
1454,56896.0,1,108
1455,189177.0,1,808
1456,135025.0,116,10097
1457,134012.0,1,219
1458,135693.0,3,129
1459,135693.0,1,258
1460,197485.0,43,4207
1461,56500587.0,4,474
1462,58048571.0,1,6
1463,41634.0,1,4843
1464,179076.0,9,7780
1465,9144.0,1,85
1466,9144.0,3,539
1467,135123.0,37,675
1468,174480.0,2,53
1469,174480.0,186,14104
1470,192347.0,2,12812
1471,69786877.0,4,51086
1472,135712.0,1,304
1473,181686.0,4,2324
1474,181686.0,1,5128
1475,201326.0,1,73
1476,198062.0,1,72
1477,137905.0,1,2190
1478,22687914.0,4,186
1479,22719940.0,10,314
1480,3795.0,1,56
1481,136819.0,1,17
1482,192651.0,7,13457
1483,13324617.0,16,9233
1484,13324617.0,7,3827
1485,50135652.0,297,113758
1486,63733.0,6,103
1487,172175.0,98,25135
1488,177840.0,3,546
1489,12436.0,55,25618
1490,12436.0,1,20
1491,37861.0,1,727
1492,156364.0,1,100
1493,189707.0,1,638
1494,132801.0,20,23721
1495,44466.0,1,1107
1496,54488.0,1,361
1497,194427.0,5,64946
1498,22703092.0,1,4609
1499,182809.0,96,49227
1500,182809.0,81,57863
1501,135555.0,2,1952
1502,41870.0,2,774
1503,55717.0,1,39
1504,156976.0,1,253
1505,177442.0,4,1278
1506,86091238.0,6,4150
1507,44880.0,1,80
1508,22680859.0,434,13352
1509,22706193.0,22,1333
1510,155471.0,1,77
1511,22714005.0,1,305
1512,22714005.0,2,94
1513,176323.0,5,246
1514,56995.0,1,877
1515,56995.0,1,59
1516,56155603.0,1,313
1517,56155603.0,1,313
1518,163982.0,253,7766
1519,163982.0,107,2244
1520,163982.0,3733,290712
1521,163982.0,11382,861599
1522,163982.0,454,61785
1523,42713.0,2,26022
1524,63545.0,1,316
1525,49829993.0,10,4783
1526,190085.0,1,4844
1527,22689200.0,51,23798
1528,169632.0,1,397
1529,169632.0,1,1082
1530,162024.0,1,764
1531,155123.0,339,170614
1532,57858.0,2,6385
1533,177902.0,39,1613
1534,81069403.0,1,746
1535,81069403.0,100,54557
1536,18325.0,2,7763
1537,182943.0,3,7264
1538,182943.0,6,8417
1539,22702858.0,13,3273
1540,3704.0,1,2106
1541,192623.0,2,56636
1542,47943590.0,1,2483
1543,47943590.0,1,2483
1544,45094.0,1,3331
1545,13161523.0,1,499
1546,13161523.0,1,499
1547,13161523.0,11,6897
1548,13161523.0,11,6897
1549,185482.0,1,3041
1550,185482.0,5,14346
1551,192522.0,2,586
1552,13143.0,5,749
1553,13143.0,102,156283
1554,13143.0,106,88553
1555,13143.0,1,116
1556,22690226.0,97,6408
1557,22690226.0,12,15004
1558,57154.0,1,3384
1559,55589.0,2,71
1560,183490.0,1,36048
1561,16084433.0,6,9333
1562,61531.0,4,658
1563,177850.0,6,436
1564,20355.0,1,103
1565,44581151.0,1,316
1566,135776.0,1,11
1567,203630.0,10,3005
1568,22710214.0,1,42
1569,22710214.0,3,332
1570,22691668.0,2,177
1571,22691668.0,1,17
1572,58933234.0,1,207
1573,18218.0,1,248
1574,166145.0,1,464
1575,166145.0,15,8068
1576,166145.0,2,1007
1577,166145.0,1,204
1578,166145.0,1,175
1579,166145.0,2,1974
1580,194471.0,1,325
1581,6990.0,1,33
1582,189349.0,1,1311
1583,58120.0,1,4795
1584,76195622.0,1,45
1585,180239.0,1,11924
1586,153697.0,3,2046
1587,187485.0,11,9449
1588,198038.0,2,236
1589,198038.0,1,235
1590,198038.0,2,198
1591,184096.0,15,5256
1592,15522207.0,4,464
1593,49829515.0,1,215
1594,195940.0,2,241
1595,57972.0,1,216
1596,156842.0,1,259
1597,157530.0,470,50275
1598,22706642.0,1,5423
1599,22706642.0,5,2196
1600,22706642.0,126,6303
1601,22706642.0,4,91
1602,158497.0,5,850
1603,80168163.0,10,12257
1604,22732096.0,2,304
1605,22732096.0,6,4003
1606,13125.0,1,2481
1607,19832.0,1,47
1608,19832.0,4,139
1609,59161.0,1,57
1610,159024.0,1,2282
1611,154890.0,6,25601
1612,22711591.0,8,2147
1613,22711591.0,3,689
1614,89145924.0,9,605
1615,89145924.0,9,605
1616,55608.0,2,110
1617,22705437.0,2,5156
1618,59362.0,3,4176
1619,22699644.0,4,204
1620,22699644.0,2,627
1621,22699644.0,2,2994
1622,103792612.0,491,97126
1623,22696668.0,6,585
1624,22696668.0,1,16203
1625,41139.0,2,8408
1626,59871.0,1,7755
1627,59871.0,99,42391
1628,61888.0,1,361
1629,61888.0,1,361
1630,181812.0,61,9306
1631,181812.0,27,8299
1632,199714.0,2,1573
1633,135744.0,1,11
1634,172911.0,1,14
1635,136280.0,3,3212
1636,176177.0,1,60
1637,188047.0,1,294
1638,61815999.0,96,37216
1639,103718932.0,1530,77448
1640,103718932.0,921,56734
1641,103718932.0,351,18573
1642,136600.0,1,38
1643,136600.0,1,24
1644,136600.0,1,6111
1645,136600.0,1,389
1646,136600.0,1,50
1647,136600.0,1,206
1648,136600.0,1,539
1649,57323.0,1,28
1650,183121.0,7,23894
1651,183121.0,12,20077
1652,22704466.0,176,21960
1653,5668.0,5273,230904
1654,197048.0,1,6513
1655,49830392.0,5,3370
1656,49830392.0,6,1433
1657,181080.0,9,14133
1658,181080.0,4,6430
1659,200622.0,1,47
1660,22681331.0,86,10880
1661,13942.0,5,1570
1662,22714641.0,5,841
1663,177460.0,23,10291
1664,188087.0,55,24901
1665,188087.0,101,25007
1666,22722793.0,1,93
1667,54007474.0,1,16004
1668,182377.0,4,1727
1669,182377.0,2,1990
1670,22683042.0,163,49288
1671,168217.0,2,466
1672,168217.0,1,505
1673,168217.0,1,335
1674,168217.0,1,379
1675,168217.0,1,282
1676,158882.0,4,1039
1677,7787.0,1,951
1678,7787.0,1,31
1679,7787.0,1,30
1680,7787.0,1,500
1681,7787.0,1,82
1682,7787.0,1,346
1683,7787.0,1,469
1684,7787.0,2,3153
1685,7787.0,1,1254
1686,7787.0,4,5150
1687,7787.0,1,54
1688,7787.0,3,3595
1689,7787.0,1,269
1690,7787.0,1,4064
1691,7787.0,1,6105
1692,7787.0,1,146
1693,7787.0,1,36
1694,7787.0,1,356
1695,7787.0,46,25285
1696,189680.0,2,4852
1697,183810.0,5,39037
1698,202929.0,3,3946
1699,202929.0,2,4841
1700,202929.0,6,14968
1701,49830493.0,10,3300
1702,202146.0,1,5295
1703,155748.0,22,1775
1704,97296721.0,51,4542
1705,22710496.0,4,123
1706,54620.0,2,384
1707,35266.0,1,278
1708,56155670.0,1,1981
1709,56155670.0,1,1981
1710,56640.0,2,2117
1711,61065.0,1,1535
1712,22708385.0,2,74
1713,22708385.0,455,32363
1714,22708385.0,543,35217
1715,22708385.0,13,3005
1716,47943586.0,7,76839
1717,47943586.0,7,76839
1718,183979.0,3,1901
1719,105296089.0,4,328
1720,6316.0,9,1052
1721,183553.0,1,29122
1722,133155.0,3,50852
1723,22680595.0,1,26676
1724,61378.0,3,3205
1725,61378.0,1,913
1726,134625.0,73,5801
1727,153931.0,124,13370
1728,196535.0,4,881
1729,22709809.0,9,3340
1730,60093.0,3,1416
1731,60355.0,3,4423
1732,60355.0,3,3144
1733,182460.0,1,19745
1734,182460.0,7,6638
1735,201324.0,1,109
1736,199503.0,1,96
1737,185375.0,17,44360
1738,56435.0,1,20
1739,199527.0,7,399
1740,203803.0,2,375
1741,203803.0,17,13313
1742,20659550.0,22,19138
1743,29420.0,1,29
1744,161881.0,2,1610
1745,183318.0,1,4407
1746,22601.0,2,688
1747,54769.0,1,29
1748,56474.0,1,277
1749,162385.0,4,2007
1750,45089.0,1,4
1751,76317544.0,1,77
1752,64373.0,1,40
1753,18227213.0,10,4536
1754,18227213.0,17,33361
1755,18227213.0,8,9057
1756,22683227.0,488,115849
1757,57512.0,1,38045
1758,88089850.0,58,3408
1759,137793.0,82,5546
1760,31427.0,1,743
1761,170403.0,1,10050
1762,154694.0,1,40171
1763,56484.0,1,52
1764,172624.0,24,4600
1765,64692124.0,4,828
1766,158585.0,280,46788
1767,158585.0,8,4767
1768,158585.0,5,849
1769,185408.0,8,7272
1770,192375.0,5,38351
1771,22701205.0,7,1238
1772,22701205.0,4,1264
1773,22701205.0,2,93
1774,132921.0,4,14480
1775,22706199.0,45,3847
1776,55582.0,1,361
1777,46079226.0,4,52608
1778,20641850.0,1,7092
1779,60482859.0,25,356995
1780,63566.0,4,350
1781,50951457.0,1,342
1782,41468.0,4,5189
1783,134831.0,12,3036
1784,49829574.0,16,4540
1785,45419311.0,1,163
1786,67903149.0,71,315728
1787,202548.0,1,1014
1788,22698042.0,3,210
1789,22698042.0,287,1995177
1790,49830556.0,2,1617
1791,199522.0,1,70
1792,22692581.0,6,6592
1793,138026.0,2,1298
1794,138026.0,9,4542
1795,13142308.0,16,11910
1796,13142308.0,16,11910
1797,16720345.0,13,194923
1798,187601.0,7,2938
1799,187753.0,2,13732
1800,56050540.0,1,20
1801,56050540.0,1,20
1802,180100.0,916,57473
1803,180100.0,2,667
1804,22710126.0,16,540
1805,22722172.0,1,298
1806,19183.0,1,120
1807,19199690.0,1,604
1808,187402.0,8,21729
1809,22694899.0,1,2279
1810,22694899.0,2,5258
1811,22694899.0,1,20492
1812,22694899.0,22,279
1813,57061.0,1,76
1814,190717.0,36,216561
1815,181797.0,80,28206
1816,181797.0,68,30679
1817,185180.0,21,97550
1818,133969.0,1,234
1819,156134.0,1,77
1820,22709061.0,21,2050
1821,137916.0,15,3933
1822,22692920.0,22,951
1823,197818.0,1,44
1824,167761.0,1,57
1825,167761.0,1,237
1826,19168.0,2,201
1827,161591.0,1,2157
1828,134042.0,1,1300
1829,16438022.0,9,93881
1830,22699892.0,15,7688
1831,22699892.0,3,4105
1832,22699892.0,4,92
1833,57277.0,2,2153
1834,60729.0,1,774
1835,39300.0,1,601
1836,58787.0,7,2571
1837,171906.0,846,37713
1838,41445.0,2,66
1839,60100.0,2,427
1840,169438.0,9,29111
1841,169438.0,12,20173
1842,177080.0,2,720
1843,22723399.0,5,293
1844,22723399.0,3,2054
1845,22723399.0,7,3217
1846,57714556.0,9,38096
1847,61884.0,1,26
1848,21694.0,1,52
1849,178465.0,2,95
1850,22700250.0,6,731
1851,22700250.0,11,1059
1852,134456.0,1,932
1853,66630916.0,2,568
1854,40586.0,4,457
1855,22687122.0,79,10829
1856,103682408.0,68,27229
1857,5031.0,1,982
1858,5031.0,5,6360
1859,196488.0,3,666
1860,64791207.0,1,175
1861,192286.0,2,242
1862,198611.0,37,629299
1863,70011147.0,50,503592
1864,39948.0,1,491
1865,39948.0,1,215
1866,57766.0,2,722
1867,169126.0,69,13402
1868,169126.0,1,260
1869,22698688.0,158,52558
1870,22698688.0,34,10005
1871,22713370.0,3,5907
1872,48080927.0,3,2970
1873,48080927.0,3,2970
1874,41828.0,4,36386
1875,59400.0,1,31
1876,194016.0,60,3684
1877,54548.0,1,24
1878,161550.0,1,196
1879,202261.0,134,17731
1880,202261.0,38,16274
1881,22723673.0,4,599
1882,162355.0,5,1079
1883,21132815.0,1,5219
1884,61599.0,1,1434
1885,61599.0,7,4931
1886,55221.0,1,361
1887,187669.0,2,1567
1888,22687974.0,3,251
1889,133306.0,36,213811
1890,38508.0,6,439
1891,15635.0,92,6920
1892,183907.0,1,18149
1893,13324055.0,1,2977
1894,13324055.0,2,1855
1895,157218.0,1,229
1896,21992.0,1,65
1897,22692418.0,95,27609
1898,168864.0,6299,335528
1899,153828.0,110,5855
1900,188069.0,2,1630
1901,199205.0,35,97905
1902,185212.0,2,4010
1903,185212.0,8,5849
1904,198734.0,4,90798
1905,163567.0,6,1657
1906,17558.0,1,110
1907,183841.0,1,15861
1908,184753.0,2,509
1909,22716787.0,5,256
1910,47941679.0,3,37435
1911,47941679.0,3,25795
1912,69590965.0,1,1837
1913,13166.0,5,451
1914,46079290.0,3,43858
1915,181745.0,24,5401
1916,181745.0,5,4512
1917,69739558.0,30,384817
1918,19199281.0,200,13190
1919,22692181.0,10,3988
1920,22692181.0,7,641
1921,22692181.0,179,7809
1922,55925.0,2,838
1923,22722769.0,1,307
1924,193472.0,12,15721
1925,22693712.0,503,42557
1926,22693712.0,1111,58226
1927,22693712.0,260,16078
1928,65524428.0,1,4111
1929,134784.0,270,15460
1930,156643.0,1,202
1931,198149.0,117,47516
1932,22687417.0,4,332
1933,187552.0,3,16020
1934,57637.0,2,15
1935,138009.0,242,17509
1936,187756.0,1,150697
1937,198194.0,39,62580
1938,22696615.0,1,29
1939,22714307.0,15,1809
1940,49254715.0,2,344
1941,65372876.0,10,151077
1942,54941.0,1,13459
1943,161746.0,1,224
1944,173329.0,3,3610
1945,134590.0,120,1931
1946,199544.0,2,99
1947,6800.0,1,661
1948,6800.0,1,188
1949,6800.0,1,6704
1950,6800.0,1,305
1951,56623.0,1,1014
1952,58396.0,5,933
1953,54953.0,1,361
1954,56871.0,1,464
1955,40547.0,4,8098
1956,202682.0,1,729
1957,202682.0,1,938
1958,202682.0,2,486
1959,190133.0,82,348979
1960,22722035.0,1,406
1961,55935.0,1,38
1962,61264.0,1,1285
1963,198124.0,4,696
1964,22685760.0,70,23825
1965,22685760.0,6,325
1966,22714510.0,3,843
1967,88092508.0,2,151
1968,88611679.0,1,239
1969,88611679.0,1,150
1970,88611679.0,9,523
1971,194031.0,4034,176672
1972,54995.0,1,8
1973,63608.0,3,202
1974,168511.0,1,308
1975,61151.0,1,1485
1976,200357.0,1,105
1977,173025.0,8,3036
1978,22715000.0,122,29736
1979,56154151.0,1,34
1980,56154151.0,1,34
1981,22692720.0,118,35417
1982,195961.0,1,55
1983,63962.0,2,28
1984,133413.0,62,322869
1985,67853451.0,55,275558
1986,55988.0,1,92
1987,22690046.0,1,1071
1988,49254402.0,2,927
1989,18207.0,1,1504
1990,9740.0,11,4810
1991,9740.0,1,1262
1992,9740.0,1,699
1993,9740.0,1,515
1994,9740.0,2,1083
1995,9740.0,1,491
1996,9740.0,1,18
1997,9740.0,1,549
1998,9740.0,1,746
1999,9740.0,1,541
2000,9740.0,1,55
2001,9740.0,1,101
2002,164865.0,1,757
2003,183699.0,1,4758
2004,184830.0,6,4104
2005,184830.0,1,159
2006,184830.0,5,3129
2007,6927.0,8,16438
2008,6927.0,1,4147
2009,63214.0,8,28497
2010,63214.0,14,14994
2011,63214.0,12,4907
2012,184590.0,1,1083
2013,137532.0,1,3877
2014,155647.0,2,1277
2015,155647.0,1,3961
2016,155647.0,3480,187896
2017,188887.0,1131,58699
2018,196661.0,1,947
2019,16779491.0,19,47312
2020,67360705.0,2,279
2021,16847.0,1,45
2022,16847.0,1,861
2023,16847.0,1,950
2024,16847.0,1,985
2025,16847.0,1,41
2026,16847.0,1,169
2027,16847.0,1,582
2028,16847.0,1,281
2029,16847.0,1,2013
2030,16847.0,1,32
2031,16847.0,1,566
2032,16847.0,1,70
2033,16847.0,1,545
2034,16847.0,1,81
2035,16847.0,1,33
2036,16847.0,1,314
2037,16847.0,1,37
2038,16847.0,1,1212
2039,16847.0,1,332
2040,16847.0,1,188
2041,16847.0,1,1085
2042,16847.0,1,120
2043,16847.0,1,544
2044,16847.0,1,41
2045,16847.0,1,883
2046,16847.0,1,5990
2047,16847.0,1,305
2048,16847.0,1,88
2049,16847.0,3,491
2050,16847.0,1,10
2051,16847.0,1,187
2052,16847.0,1,661
2053,16847.0,1,16
2054,16847.0,1,117
2055,16847.0,1,586
2056,16847.0,1,317
2057,16847.0,1,71
2058,16847.0,1,93
2059,16847.0,1,103
2060,58961.0,2,34
2061,29674.0,5,8749
2062,29674.0,1,117
2063,29674.0,1,1072
2064,29674.0,1,986
2065,29674.0,1,3431
2066,29674.0,1,388
2067,29674.0,24,7432
2068,29674.0,1,1773
2069,29674.0,2,38391
2070,29674.0,1,175
2071,29674.0,1,1365
2072,29674.0,1,539
2073,29674.0,1,208
2074,29674.0,1,512
2075,29674.0,163,202327
2076,29674.0,1,1405
2077,29674.0,1,1629
2078,29674.0,1,126
2079,29674.0,1,2436
2080,29674.0,1,225
2081,29674.0,1,150
2082,29674.0,1,101
2083,29674.0,1,2477
2084,29674.0,1,1751
2085,29674.0,1,63
2086,29674.0,1,152
2087,29674.0,1,308
2088,29674.0,1,1793
2089,29674.0,1,190
2090,29674.0,7,10779
2091,22709156.0,342,19311
2092,167071.0,156,35609
2093,167071.0,23,10136
2094,167071.0,3,1933
2095,184885.0,92,16922
2096,184885.0,1,21
2097,184885.0,2,5430
2098,45463250.0,3,922
2099,136374.0,1,60
2100,136374.0,1,20
2101,136374.0,2,61
2102,136374.0,1,967
2103,136374.0,2,1908
2104,136374.0,1,86
2105,136374.0,1,379
2106,136374.0,1,24
2107,136374.0,1,141
2108,136374.0,1,80
2109,136374.0,1,89
2110,136374.0,1,83
2111,136374.0,1,48
2112,136374.0,1,103
2113,136374.0,1,44
2114,136374.0,1,30
2115,136374.0,1,27
2116,103191728.0,1,936
2117,103811726.0,85,34026
2118,161656.0,8,3612
2119,3993.0,3,517
2120,19614.0,1,19
2121,22703671.0,6,600
2122,157670.0,68,227717
2123,136174.0,1,39
2124,58734.0,282,81087
2125,153799.0,131,20559
2126,187877.0,29,8702
2127,155125.0,3,10256
2128,191946.0,701,25027
2129,192178.0,1,14
2130,136842.0,1,35
2131,192023.0,317,13130
2132,192023.0,2,12
2133,187511.0,13,24554
2134,56780.0,2,100
2135,173177.0,2,7825
2136,173177.0,1,545
2137,182298.0,2,2927
2138,182298.0,2,1979
2139,22693669.0,407,37861
2140,22693669.0,9,2866
2141,22693669.0,3,1594
2142,22693669.0,1,37
2143,85568302.0,1,56
2144,22714700.0,257,47420
2145,22714700.0,2672,124214
2146,22714700.0,3,10654
2147,63784.0,1,970
2148,167482.0,7,5444
2149,167482.0,3,1913
2150,167482.0,1,1546
2151,134984.0,2,711
2152,185916.0,5,58731
2153,39101.0,16,2315
2154,22694799.0,5,276
2155,22694799.0,5,48
